reading values from the .bin file...


mean = -169500 / 4096 = -41.3818
threshold = mean + 8dB = -33.3818

        magnitude       frequency               data index      freq dif        mag dif
106     -31.2597        5.18049e+06             2473            -12204        1.25737
107     -32.517         5.1927e+06              2474            -12204        -0.0837021
108     -32.4333        5.2049e+06              2475            -12204        0.287724
109     -32.7211        5.2171e+06              2476            -12204        0.348049
110     -33.0691        5.22931e+06             2477            -12204        -0.727421
111     -32.3417        5.24151e+06             2478            -12204        0.512115
112     -32.8538        5.25372e+06             2479            -24408        0.5144
113     -33.3682        5.27812e+06             2481            -24408        0.00891876
114     -33.3771        5.30253e+06             2483            -4.5643e+06   -0.861637
peak detected at index 2459

115     -32.5155        9.86683e+06             2857            -12204        0.403526
116     -32.919         9.87903e+06             2858            -12204        -1.07667
117     -31.8423        9.89124e+06             2859            -12204        -0.412485
118     -31.4299        9.90344e+06             2860            -12204        -0.552595
119     -30.8773        9.91564e+06             2861            -12204        -0.588243
120     -30.289         9.92785e+06             2862            -12204        -0.808474
121     -29.4806        9.94005e+06             2863            -12204        -0.949244
122     -28.5313        9.95226e+06             2864            -12204        -0.901722
123     -27.6296        9.96446e+06             2865            -12204        -1.85742
124     -25.7722        9.97666e+06             2866            -12204        -2.52697
125     -23.2452        9.98887e+06             2867            -12204        -7.80207
126     -15.4431        1.00011e+07             2868            -12204        6.0301    -------------------------------------------
127     -21.4732        1.00133e+07             2869            -12204        3.53059
128     -25.0038        1.00255e+07             2870            -12204        2.00479
129     -27.0086        1.00377e+07             2871            -12204        1.21992
130     -28.2285        1.00499e+07             2872            -12204        1.0959
131     -29.3244        1.00621e+07             2873            -12204        0.777559
132     -30.102         1.00743e+07             2874            -12204        0.837576
133     -30.9396        1.00865e+07             2875            -12204        0.344805
134     -31.2844        1.00987e+07             2876            -12204        0.436525
135     -31.7209        1.01109e+07             2877            -12204        0.907867
136     -32.6288        1.01231e+07             2878            -12204        -0.00219345
137     -32.6266        1.01353e+07             2879            -12204        -0.0182762
peak detected at index 2868

size of peak_mag vector = 5

        magnitude             frequency

        -16.3694              -1.99842e+07
        -15.2028              -994732
        -15.0444              1.5559e+06
        -16.3681              5.00964e+06
        -15.4431              1.00011e+07

testing for true... 0
data[434-1] - data[434] = 1.25021
data[434] (magnitude) = -34.4831

program finished


---------------------------------------------------------------------


reading values from the .bin file...


mean = -169500 / 4096 = -41.3818
threshold = mean + 8dB = -33.3818

combining the derivative and threshold approach...
data[391] (the magnitude) = -32.5268
data[391-1] - data[391] = -1.36399
data[391] - data[391+1] = -0.0375328
data[391-5] - data[391] = -2.4085
data[391] - data[391+5] = -0.198547

data[392] (the magnitude) = -32.4893
data[392-1] - data[392] = -0.0375328
data[392] - data[392+1] = 0.0738907
data[392-5] - data[392] = -1.46376
data[392] - data[392+5] = -0.673725

data[393] (the magnitude) = -32.5632
data[393-1] - data[393] = 0.0738907
data[393] - data[393+1] = -0.290035
data[393-5] - data[393] = -1.33682
data[393] - data[393+5] = -1.24746

data[394] (the magnitude) = -32.2731
data[394-1] - data[394] = -0.290035
data[394] - data[394+1] = 0.146938
data[394-5] - data[394] = -1.86066
data[394] - data[394+5] = -1.28465

data[395] (the magnitude) = -32.4201
data[395-1] - data[395] = 0.146938
data[395] - data[395+1] = -0.0918083
data[395-5] - data[395] = -1.47073
data[395] - data[395+5] = -1.46001

data[396] (the magnitude) = -32.3283
data[396-1] - data[396] = -0.0918083
data[396] - data[396+1] = -0.512711
data[396-5] - data[396] = -0.198547
data[396] - data[396+5] = -1.63593

data[397] (the magnitude) = -31.8156
data[397-1] - data[397] = -0.512711
data[397] - data[397+1] = -0.499842
data[397-5] - data[397] = -0.673725
data[397] - data[397+5] = -1.78336

data[398] (the magnitude) = -31.3157
data[398-1] - data[398] = -0.499842
data[398] - data[398+1] = -0.327225
data[398-5] - data[398] = -1.24746
data[398] - data[398+5] = -1.93761

data[399] (the magnitude) = -30.9885
data[399-1] - data[399] = -0.327225
data[399] - data[399+1] = -0.0284271
data[399-5] - data[399] = -1.28465
data[399] - data[399+5] = -2.55921

data[400] (the magnitude) = -30.9601
data[400-1] - data[400] = -0.0284271
data[400] - data[400+1] = -0.267731
data[400-5] - data[400] = -1.46001
data[400] - data[400+5] = -3.31532

data[401] (the magnitude) = -30.6923
data[401-1] - data[401] = -0.267731
data[401] - data[401+1] = -0.660133
data[401-5] - data[401] = -1.63593
data[401] - data[401+5] = -3.68917

data[402] (the magnitude) = -30.0322
data[402-1] - data[402] = -0.660133
data[402] - data[402+1] = -0.654095
data[402-5] - data[402] = -1.78336
data[402] - data[402+5] = -4.29103

data[403] (the magnitude) = -29.3781
data[403-1] - data[403] = -0.654095
data[403] - data[403+1] = -0.948826
data[403-5] - data[403] = -1.93761
data[403] - data[403+5] = -4.92119

data[404] (the magnitude) = -28.4293
data[404-1] - data[404] = -0.948826
data[404] - data[404+1] = -0.784533
data[404-5] - data[404] = -2.55921
data[404] - data[404+5] = -6.01011

data[405] (the magnitude) = -27.6447
data[405-1] - data[405] = -0.784533
data[405] - data[405+1] = -0.641581
data[405-5] - data[405] = -3.31532
data[405] - data[405+5] = -9.52206

data[406] (the magnitude) = -27.0032
data[406-1] - data[406] = -0.641581
data[406] - data[406+1] = -1.262
data[406-5] - data[406] = -3.68917
data[406] - data[406+5] = -10.6337

data[407] (the magnitude) = -25.7412
data[407-1] - data[407] = -1.262
data[407] - data[407+1] = -1.28425
data[407-5] - data[407] = -4.29103
data[407] - data[407+5] = -3.92533

data[408] (the magnitude) = -24.4569
data[408-1] - data[408] = -1.28425
data[408] - data[408+1] = -2.03775
data[408-5] - data[408] = -4.92119
data[408] - data[408+5] = -0.30126

data[409] (the magnitude) = -22.4192
data[409-1] - data[409] = -2.03775
data[409] - data[409+1] = -4.29648
data[409-5] - data[409] = -6.01011
data[409] - data[409+5] = 3.29178

data[410] (the magnitude) = -18.1227
data[410-1] - data[410] = -4.29648
data[410] - data[410+1] = -1.75323
data[410-5] - data[410] = -9.52206
data[410] - data[410+5] = 8.76343

data[411] (the magnitude) = -16.3694
data[411-1] - data[411] = -1.75323
data[411] - data[411+1] = 5.44638
data[411-5] - data[411] = -10.6337
data[411] - data[411+5] = 11.2686

data[412] (the magnitude) = -21.8158
data[412-1] - data[412] = 5.44638
data[412] - data[412+1] = 2.33982
data[412-5] - data[412] = -3.92533
data[412] - data[412+5] = 6.44897

data[413] (the magnitude) = -24.1556
data[413-1] - data[413] = 2.33982
data[413] - data[413+1] = 1.55529
data[413-5] - data[413] = -0.30126
data[413] - data[413+5] = 4.94445

data[414] (the magnitude) = -25.7109
data[414-1] - data[414] = 1.55529
data[414] - data[414+1] = 1.17517
data[414-5] - data[414] = 3.29178
data[414] - data[414+5] = 3.74347

data[415] (the magnitude) = -26.8861
data[415-1] - data[415] = 1.17517
data[415] - data[415+1] = 0.751902
data[415-5] - data[415] = 8.76343
data[415] - data[415+5] = 3.09055

data[416] (the magnitude) = -27.638
data[416-1] - data[416] = 0.751902
data[416] - data[416+1] = 0.626785
data[416-5] - data[416] = 11.2686
data[416] - data[416+5] = 2.56837

data[417] (the magnitude) = -28.2648
data[417-1] - data[417] = 0.626785
data[417] - data[417+1] = 0.835308
data[417-5] - data[417] = 6.44897
data[417] - data[417+5] = 2.44853

data[418] (the magnitude) = -29.1001
data[418-1] - data[418] = 0.835308
data[418] - data[418+1] = 0.354309
data[418-5] - data[418] = 4.94445
data[418] - data[418+5] = 2.12071

data[419] (the magnitude) = -29.4544
data[419-1] - data[419] = 0.354309
data[419] - data[419+1] = 0.522242
data[419-5] - data[419] = 3.74347
data[419] - data[419+5] = 2.71748

data[420] (the magnitude) = -29.9767
data[420-1] - data[420] = 0.522242
data[420] - data[420+1] = 0.229723
data[420-5] - data[420] = 3.09055
data[420] - data[420+5] = 1.65075

data[421] (the magnitude) = -30.2064
data[421-1] - data[421] = 0.229723
data[421] - data[421+1] = 0.506948
data[421-5] - data[421] = 2.56837
data[421] - data[421+5] = 1.92401

data[422] (the magnitude) = -30.7133
data[422-1] - data[422] = 0.506948
data[422] - data[422+1] = 0.507484
data[422-5] - data[422] = 2.44853
data[422] - data[422+5] = 1.70381

data[423] (the magnitude) = -31.2208
data[423-1] - data[423] = 0.507484
data[423] - data[423+1] = 0.951082
